model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
logistics_signavio_2.json,0.6866666666666666,0.3433333333333333,0.5974293134335348,0.7419371373604783
manufacturing_bpmai_1.json,0.63,0.315,0.4597941567065073,0.6541666666666667
logistics_bpmai_1.json,0.5233333333333333,0.26166666666666666,0.6000972337916454,0.6891022358764293
tourism_corradini_2.json,0.44,0.22,0.4405618145377455,0.46732159977774007
healthcare_klessascheck_1.json,0.4166666666666667,0.20833333333333334,0.6121285676852555,0.6399431360215675
manufacturing_lodhi_5.json,0.5933333333333333,0.29666666666666663,0.6569595674855416,0.818504708855586
gdpr_4_right_of_portability.json,0.6233333333333334,0.3116666666666667,0.6931762775830572,0.84004329004329
logistics_cimino_3.json,0.5166666666666667,0.25833333333333336,0.5120654582886709,0.6282343387606545
tourism_bpmai_1.json,0.48333333333333334,0.24166666666666667,0.42308334619704163,0.4998299626680966
gdpr_1_data_breach.json,0.5933333333333333,0.29666666666666663,0.5053837731708853,0.579661330008998
healthcare_bpmai_2.json,0.5433333333333333,0.27166666666666667,0.4487481944902018,0.5568555498663025
gdpr_7_right_to_be_forgotten.json,0.6,0.3,0.3521879144297288,0.43061992473757177
tourism_fouad_3.json,0.58,0.29,0.46589810096979994,0.538953081232493
manufacturing_aris_3.json,0.49333333333333335,0.24666666666666667,0.5209166453955018,0.668840579710145
healthcare_bpmai_3.json,0.31,0.155,0.260209759926693,0.3653014741250035
healthcare_redeker_5.json,0.58,0.29,0.4313485768533519,0.508513091846425
healthcare_pufahl_4.json,0.5533333333333333,0.27666666666666667,0.5879598403313738,0.7497975086091784
logistics_klessascheck_5.json,0.39333333333333337,0.19666666666666668,0.45272826003396666,0.5198937908496731
manufacturing_bpmai_2.json,0.5366666666666666,0.2683333333333333,0.48911786326095114,0.6532729253317487
manufacturing_tomaskova_4.json,0.5466666666666667,0.2733333333333334,0.6117144614708533,0.6776377217553687
tourism_web_5.json,0.45999999999999996,0.22999999999999998,0.5096615925386981,0.5803741012074345
tourism_milanovic_4.json,0.56,0.28,0.6868686534033493,0.8718954248366012
logistics_ferreira_4.json,0.49333333333333335,0.24666666666666667,0.4837237101293093,0.5526355508306883
gdpr_2_consent_to_use_the_data.json,0.39999999999999997,0.19999999999999998,0.3736820827597385,0.4670416218338536
gdpr_5_right_to_withdraw.json,0.5,0.25,0.22684223228196015,0.3230017566974088
