model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
14_ground_truth.json,0.8733333333333334,0.7518181818181819,0.5698401595981889,0.5147665053124822
72_ground_truth.json,0.9433333333333334,0.7494444444444444,0.7201481045114505,0.7667544224428283
8_ground_truth.json,0.9033333333333333,0.597962962962963,0.8147841795379249,0.7917355683815962
21_ground_truth.json,0.88,0.7525000000000001,0.9024390243902439,0.9166666666666666
15_ground_truth.json,0.94,0.6505555555555556,0.8104560181418424,0.7715896499757394
10_ground_truth.json,0.92,0.696111111111111,0.7833626600492885,0.7607940693112262
22_ground_truth.json,0.9066666666666667,0.8104761904761905,0.9425287356321839,0.9768518518518517
69_ground_truth.json,0.9066666666666666,0.673030303030303,0.7401033915813727,0.7134432715738624
23_ground_truth.json,0.9433333333333334,0.8883333333333333,0.8178934547164657,0.8389099326599326
17_ground_truth.json,0.9333333333333335,0.7999999999999999,0.9472434308932199,0.9621141975308641
68_ground_truth.json,0.9633333333333333,0.6985470085470085,0.8097639812108927,0.7952919831596302
49_ground_truth.json,0.9666666666666667,0.7611111111111111,0.718417624610205,0.6505209457289144
2_ground_truth.json,0.9700000000000001,0.9080769230769231,0.8986055980604677,0.8836031393253556
61_ground_truth.json,0.9766666666666666,0.7070833333333333,0.808280412580275,0.7935123028288832
64_ground_truth.json,0.9333333333333332,0.7285714285714286,0.8346024056781124,0.8415013227513226
54_ground_truth.json,0.9566666666666667,0.7908333333333334,0.8599178758548707,0.8544824084297767
81_ground_truth.json,0.9733333333333333,0.6672222222222222,0.8758376346415347,0.8191453816262633
0_ground_truth.json,0.9666666666666667,0.7194444444444444,0.7515559309482936,0.7855478213542729
63_ground_truth.json,0.9666666666666667,0.7409090909090909,0.8779990205033316,0.8937033146591968
19_ground_truth.json,0.91,0.5475245098039215,0.7978871343133905,0.7572143802585033
1_ground_truth.json,0.9533333333333333,0.7127777777777777,0.8130618765240921,0.7686242875898048
30_ground_truth.json,0.9266666666666667,0.5650079744816587,0.7609787567954801,0.7574131974702013
53_ground_truth.json,0.9333333333333332,0.7230769230769231,0.7185901103261315,0.8308322702525602
