model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
client_onboarding_process_for_a_marketing_agency_172.json,0.8433333333333334,0.5741919191919193,0.7820936139417222,0.7211818259954906
content_promotion_process_2.json,0.8233333333333333,0.4116666666666666,0.8771929824561404,0.8769841269841269
process_for_optimizing_a_process_9.json,0.81,0.6812237762237762,0.436987885321426,0.4128092733294369
order_fulfillment_process_7.json,0.8000000000000002,0.4732600732600733,0.4250522849993123,0.3976190476190476
purchase_order_workflow_81.json,0.9033333333333333,0.7109259259259261,0.7371411303327968,0.7142239984345248
churn_rate_prevention_process_27.json,0.7733333333333334,0.4703770739064857,0.48637965566728175,0.43623753073944643
startup_due_diligence_for_a_venture_capitalist_7.json,0.8266666666666667,0.4688888888888889,0.3395165902040329,0.3418526694709037
project_management_process_81.json,0.79,0.5431481481481483,0.6565698167216033,0.6364551797149836
content_promotion_process_0.json,0.8333333333333334,0.533974358974359,0.5451866148474259,0.5769326343915112
final_grades_submission_process_0.json,0.89,0.6263325563325565,0.6257579859543673,0.5993249158357282
account_payable_process_122.json,0.91,0.6811904761904763,0.7543379681749927,0.8322002072002072
client_onboarding_process_for_a_marketing_agency_173.json,0.8433333333333333,0.6063888888888889,0.9024730922935115,0.9115069679028488
loan_application_process_79.json,0.91,0.5695833333333334,0.6938482877148736,0.7538466261870518
content_promotion_process_129.json,0.87,0.56,0.7951279733217144,0.8809309309309309
employee_onboarding_process_11.json,0.8866666666666667,0.5861904761904763,0.8133311269549379,0.8384513634513633
process_for_optimizing_a_process_185.json,0.8933333333333334,0.7496969696969696,0.8333333333333334,0.8510101010101009
project_management_process_8.json,0.77,0.42203703703703704,0.5547274133030025,0.48855105105105096
loan_application_process_48.json,0.8666666666666667,0.4851851851851852,0.4936198541523242,0.412352201825886
loan_application_process_72.json,0.8633333333333333,0.5464814814814815,0.46679445271717274,0.45927591552591557
project_management_process_44.json,0.91,0.6425,0.6956521739130435,0.7757936507936508
process_for_optimizing_a_process_92.json,0.8333333333333334,0.6754079254079254,0.9205306637707048,0.9212737726669614
content_promotion_process_199.json,0.8566666666666666,0.5663203463203463,0.4338754228961112,0.37206879038734625
project_management_process_2.json,0.84,0.6383501683501683,0.7650087355883368,0.8077882587827084
startup_due_diligence_for_a_venture_capitalist_186.json,0.7533333333333334,0.5400699300699301,0.498301346262,0.44367856722045484
startup_due_diligence_for_a_venture_capitalist_45.json,0.8433333333333333,0.4818518518518518,0.5942643522597229,0.5700617283950616
employee_onboarding_process_19.json,0.85,0.45555555555555555,0.5270043497742954,0.4148598992094927
content_promotion_process_109.json,0.8866666666666667,0.4903030303030303,0.505952420001747,0.4230019493177388
final_grades_submission_process_68.json,0.8966666666666666,0.586043771043771,0.78240958021824,0.8634201243850367
content_promotion_process_96.json,0.87,0.5326190476190475,0.7627499294780454,0.861820034517403
purchase_order_workflow_169.json,0.8099999999999999,0.567037037037037,0.5541856297408424,0.528119853997047
account_payable_process_45.json,0.86,0.6383333333333333,0.7343901126952882,0.7832451499118164
final_grades_submission_process_6.json,0.9066666666666667,0.5961904761904763,0.9499999999999998,0.975
budget_preparation_process_33.json,0.8866666666666667,0.5623809523809524,0.7870636859086533,0.747839766802031
process_for_optimizing_a_process_37.json,0.86,0.6069480519480519,0.8419072126059572,0.8285917785917785
budget_preparation_process_16.json,0.79,0.5223809523809523,0.6193580324966763,0.5482098416881024
process_for_optimizing_a_process_99.json,0.8533333333333334,0.5641666666666666,0.5769829570391848,0.58483126245875
customer_support_process_for_the_ticket_management_25.json,0.8366666666666666,0.45166666666666666,0.37156574549359017,0.3805864197530864
process_for_optimizing_a_process_27.json,0.8466666666666667,0.5777450980392157,0.6599106475676829,0.6834900284900285
accounts_receivable_process_41.json,0.8566666666666666,0.6158333333333333,0.8796296296296297,0.9325396825396824
budget_preparation_process_19.json,0.9,0.6402356902356904,0.858327799262992,0.8058201058201058
purchase_order_workflow_190.json,0.8766666666666666,0.5056734006734006,0.5308695063760309,0.3882145450772902
budget_preparation_process_73.json,0.85,0.7027777777777778,0.9797945089495649,0.9740079365079364
startup_due_diligence_for_a_venture_capitalist_178.json,0.8266666666666667,0.4330092592592593,0.7362918208741297,0.7579762281615451
purchase_order_workflow_4.json,0.8933333333333334,0.5657142857142857,0.5300170769562309,0.47335257335257336
account_payable_process_179.json,0.9033333333333333,0.6660876623376624,0.6289081721386847,0.5576233802040255
churn_rate_prevention_process_14.json,0.7200000000000001,0.44333333333333336,0.47845635043529516,0.3688364973602587
final_grades_submission_process_63.json,0.9033333333333333,0.6391666666666667,0.8570643895898554,0.9076881055452484
final_grades_submission_process_1.json,0.8766666666666666,0.4383333333333333,0.7013539609210805,0.7277632610965944
purchase_order_workflow_16.json,0.8433333333333333,0.5605555555555556,0.5629412773916204,0.5090887629788684
employee_onboarding_process_43.json,0.88,0.5549267399267399,0.7906393522070377,0.7608852077725875
churn_rate_prevention_process_102.json,0.8066666666666666,0.4894444444444444,0.45172681943069826,0.34672845956370857
order_fulfillment_process_40.json,0.8766666666666666,0.5758624708624708,0.6050754074999013,0.6509971733247595
process_for_optimizing_a_process_0.json,0.8533333333333334,0.65005439005439,0.6412051082508228,0.5996124329457663
budget_preparation_process_10.json,0.9066666666666667,0.5685797827903091,0.510744886707443,0.5809052253534249
accounts_receivable_process_43.json,0.8233333333333333,0.6735714285714286,0.8166666666666668,0.7916666666666666
account_payable_process_32.json,0.7966666666666667,0.4418518518518519,0.544668014181762,0.4325070684719807
