model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
logistics_signavio_2.json,0.6033333333333334,0.3016666666666667,0.6224816475104967,0.7650514761761373
gdpr_7_right_to_be_forgotten.json.json,N/A,N/A,N/A,N/A
manufacturing_bpmai_1.json,0.6133333333333333,0.30666666666666664,0.5888888888888889,0.8046296296296297
logistics_bpmai_1.json,0.5266666666666667,0.26333333333333336,0.5706313188723605,0.6922807205701943
tourism_corradini_2.json,0.44333333333333336,0.22166666666666668,0.42897949611376535,0.5115864698970131
gdpr_5_right_to_withdraw.json.json,N/A,N/A,N/A,N/A
healthcare_klessascheck_1.json,0.38999999999999996,0.19499999999999998,0.5237843700265478,0.580099448959098
manufacturing_lodhi_5.json,0.5966666666666667,0.29833333333333334,0.526760013133959,0.6501378001378001
logistics_cimino_3.json,0.6033333333333334,0.3016666666666667,0.5267185000817037,0.6333736802453663
tourism_bpmai_1.json,0.4166666666666667,0.20833333333333334,0.44014171082995013,0.5385836603483662
gdpr_1_data_breach.json,0.6366666666666667,0.32408045977011496,0.33791589348002216,0.4275848273768485
healthcare_bpmai_2.json,0.5366666666666667,0.26833333333333337,0.3723039863433979,0.4925821355149669
tourism_fouad_3.json,0.6,0.3,0.44606366235275935,0.5397209880762512
manufacturing_aris_3.json,0.59,0.295,0.4956708822066758,0.6070557363746218
gdpr_4_right_of_portability.json.json,N/A,N/A,N/A,N/A
healthcare_bpmai_3.json,0.42,0.21,0.3285678373244814,0.46059992638940006
healthcare_redeker_5.json,0.5466666666666667,0.2733333333333334,0.44613896133887626,0.5346942329700949
healthcare_pufahl_4.json,0.5733333333333333,0.29063492063492063,0.5484721884303824,0.6573012862486546
logistics_klessascheck_5.json,0.44333333333333336,0.22166666666666668,0.4954505786666556,0.5848171192469437
manufacturing_bpmai_2.json,0.5866666666666667,0.29333333333333333,0.38482850338887076,0.539785779945963
manufacturing_tomaskova_4.json,0.6533333333333333,0.32666666666666666,0.4450138369056702,0.5615995388054211
tourism_web_5.json,0.47333333333333333,0.23666666666666666,0.43920196228378144,0.521601314690586
tourism_milanovic_4.json,0.5333333333333333,0.26666666666666666,0.6971077610379917,0.8524352191018858
logistics_ferreira_4.json,0.5,0.25,0.4272580244436155,0.499726224566378
gdpr_2_consent_to_use_the_data.json,0.38999999999999996,0.19499999999999998,0.26271609266855506,0.33490916584901015
