model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
logistics_signavio_2.json,N/A,N/A,0.7115033550530542,0.8228238866396762
manufacturing_bpmai_1.json,N/A,N/A,0.5494589173772806,0.606516290726817
logistics_bpmai_1.json,N/A,N/A,0.4079245650210307,0.42267828662565504
tourism_corradini_2.json,N/A,N/A,0.4200907152490525,0.4261904761904762
manufacturing_lodhi_5.json,N/A,N/A,0.5049415992812218,0.647907647907648
gdpr_4_right_of_portability.json,N/A,N/A,0.4288762446657184,0.5277777777777778
logistics_cimino_3.json,N/A,N/A,0.5246277662842455,0.6039481351981352
healthcare_Klessascheck_1.json,N/A,N/A,0.3836878625653701,0.45539452495974236
tourism_bpmai_1.json,N/A,N/A,0.41275970681236945,0.5056595365418894
gdpr_1_data_breach.json,N/A,N/A,0.26860424453030535,0.2760326845692699
gdpr_7_right_to_be_forgotten.json,N/A,N/A,0.2392855808392183,0.32070707070707066
tourism_fouad_3.json,N/A,N/A,0.3941136774464653,0.48005536130536125
manufacturing_aris_3.json,N/A,N/A,0.521391155391819,0.6030982905982906
healthcare_redeker_5.json,N/A,N/A,0.5274726656638046,0.5272005772005772
healthcare_pufahl_4.json,N/A,N/A,0.6050315449014062,0.6759081196581197
logistics_klessascheck_5.json,N/A,N/A,0.5827043521704102,0.6608872608872608
manufacturing_bpmai_2.json,N/A,N/A,0.6418637812447575,0.7506944444444443
healthcare_bpmai_3.json.json,N/A,N/A,0.45386583220646964,0.4602240572104749
manufacturing_tomaskova_4.json,N/A,N/A,0.4077477427022331,0.5100688549330314
tourism_web_5.json,N/A,N/A,0.35622792601109965,0.36105795333818846
tourism_milanovic_4.json,N/A,N/A,0.591510090466249,0.7407407407407407
logistics_ferreira_4.json,N/A,N/A,0.38166824861929843,0.4532563025210084
gdpr_2_consent_to_use_the_data.json,N/A,N/A,0.3744778989666151,0.27733037402848726
healthcare_bpmai_2.json.json,N/A,N/A,0.4486603017258969,0.527901983074397
gdpr_5_right_to_withdraw.json,N/A,N/A,0.2694174787285543,0.27603878157153466
