model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
9_3.json,0.7866666666666667,0.49131868131868134,0.3685113395883664,0.5549019607843138
10_7.json,0.7366666666666667,0.5053703703703704,0.49414568053828906,0.6091570466570466
10_5.json,0.8166666666666668,0.5395299145299145,0.41639448886886654,0.48290598290598286
10_13.json,0.77,0.4523076923076923,0.2944992623763573,0.33874458874458874
10_11.json,0.7633333333333333,0.6344444444444445,0.41072786911226694,0.5392750714589795
9_4.json,0.8566666666666666,0.5432323232323232,0.3393750397009394,0.5065441381230854
3_1.json,0.8833333333333334,0.6592592592592593,0.4476484686940417,0.5336067441330599
2_1.json,0.8466666666666667,0.5330894308943089,0.38730221811289584,0.3708140714232411
3_3.json,0.68,0.3879624542124542,0.42890121364579253,0.5475563909774436
6_2.json,0.7733333333333334,0.4994871794871795,0.37085658024286183,0.527056277056277
5_4.json,0.7966666666666667,0.5527450980392157,0.2082543297469357,0.38171910171126405
3_6.json,0.8033333333333333,0.5079166666666667,0.5180173639273213,0.6144841269841269
10_1.json,0.7833333333333333,0.4970797720797721,0.2420015760441292,0.37361111111111106
3_2.json,0.71,0.4246078431372549,0.4024586882245032,0.466660915573959
1_1.json,0.67,0.4123504273504273,0.27149721394994913,0.3899772320702553
5_2.json,0.7366666666666667,0.5215196078431372,0.31134972798886884,0.48253968253968255
6_4.json,0.8366666666666666,0.4780555555555555,0.2952975251560858,0.38653505466232696
10_12.json,0.7666666666666666,0.4845238095238096,0.21808187385676692,0.32499999999999996
3_7.json,0.7766666666666667,0.5034593837535014,0.6666666666666666,0.8373015873015873
9_1.json,0.7033333333333335,0.44421568627450986,0.3479116800494935,0.4535163285172225
10_6.json,0.7766666666666667,0.4776107226107225,0.36956686840632685,0.4479878917378917
10_10.json,0.7733333333333333,0.48767676767676765,0.22719380327305153,0.35740539943576
1_3.json,0.7666666666666666,0.4730769230769231,0.27007998293981256,0.37365404458487794
10_14.json,0.68,0.4590476190476191,0.2340155041001093,0.3784907902554961
8_3.json,0.6866666666666666,0.3760368870895187,0.5690505572858514,0.7063593813593814
6_3.json,0.8166666666666668,0.5163377192982456,0.40392761272561123,0.5564149734293765
8_2.json,0.67,0.4067948717948718,0.36844974621996585,0.45266824678589385
6_1.json,0.75,0.46271929824561403,0.3435577570042267,0.4696123321123321
2_2.json,0.7433333333333333,0.42217171717171714,0.25870255133814435,0.27768227892346686
7_1.json,0.8666666666666667,0.5388888888888889,0.2642505050272041,0.37985810485810484
9_5.json,0.6766666666666667,0.452979797979798,0.335888555748643,0.4253255997318898
3_8.json,0.8466666666666667,0.5021711621711621,0.5397590291094732,0.5967020917678812
1_4.json,0.8633333333333334,0.5436858974358975,0.2026268659100884,0.2753340227024437
1_2.json,0.8033333333333332,0.45913003663003665,0.46109066631282636,0.5750148544266191
10_8.json,0.69,0.546252723311547,0.43575028845569924,0.5722853535353536
9_2.json,0.82,0.4875252525252525,0.3674439713349189,0.4754851748177666
